#Produced by 14WS/CXOT 
#UNCLASSIFIED 
#For Planning Purposes Only 
#SAR:  12847 
#Station:  KLSF 
#Data Sources:  Surface Observation Database 
#POR:  20120101-20220930 
 
Year,Month,Day,Hour (UTC),Temperature (F),Dewpoint Temperature (F),RH (%),Heat Index (F),Derived Wet Bulb Globe Temperature (F) 
2016,11,7,20,77.4,33.8,20.0,75.1,67.3
2016,11,7,21,77.0,30.4,17.6,74.3,63.5
2016,11,7,22,74.7,31.8,20.2,73.4,61.0
2016,11,7,23,70.3,33.3,24.9,72.4,57.6
2016,11,8,0,60.8,35.6,38.4,60.8,52.4
2016,11,8,1,59.9,35.8,39.9,59.9,51.8
2016,11,8,2,58.1,34.7,40.8,58.1,50.4
2016,11,8,3,59.4,35.8,40.7,59.4,51.5
2016,11,8,4,56.8,37.2,47.3,56.8,50.3
2016,11,8,5,54.0,40.6,60.2,54.0,49.4
2016,11,8,6,46.6,38.1,72.0,46.6,44.0
2016,11,8,7,47.5,39.4,73.1,47.5,44.9
2016,11,8,8,48.2,41.0,76.8,48.2,45.9
2016,11,8,9,48.2,41.7,79.6,48.2,45.9
2016,11,8,10,48.2,41.4,76.9,48.2,46.0
2016,11,8,11,48.0,40.3,74.2,48.0,45.6
2016,11,8,12,47.7,41.0,77.4,47.7,45.5
2016,11,8,13,48.9,42.8,79.1,48.9,49.3
2016,11,8,14,54.5,39.0,55.4,54.5,54.3
2016,11,8,15,60.1,36.7,41.1,60.1,57.4
2016,11,8,16,62.6,37.0,38.1,62.6,60.9
2016,11,8,17,64.0,35.4,33.9,64.0,61.3
2016,11,8,18,65.7,34.2,30.4,65.7,62.0
2016,11,8,19,66.7,33.1,28.1,66.7,62.6
2016,11,8,20,67.5,30.7,24.9,67.5,60.0
2016,11,8,21,67.8,31.1,24.9,67.8,59.2
2016,11,8,22,66.4,30.0,25.1,66.4,56.1
2016,11,8,23,56.8,36.7,46.3,56.8,50.1
2016,11,9,0,51.8,38.1,59.1,51.8,47.3
2016,11,9,1,47.7,37.0,66.2,47.7,44.4
2016,11,9,2,49.5,39.7,68.8,49.5,46.3
2016,11,9,3,47.5,39.7,74.1,47.5,45.0
2016,11,9,4,47.3,40.5,76.8,47.3,45.2
2016,11,9,5,44.8,41.0,87.0,44.8,43.6
2016,11,9,6,44.8,41.0,87.0,44.8,43.5
2016,11,9,7,45.0,41.0,87.0,45.0,43.7
2016,11,9,8,44.4,41.5,89.4,44.4,43.6
2016,11,9,9,45.3,43.0,91.4,45.3,44.7
2016,11,9,10,45.7,43.2,90.7,45.7,45.0
2016,11,9,11,46.4,43.9,90.8,46.4,45.7
2016,11,9,12,47.1,45.0,92.1,47.1,46.5
2016,11,9,13,48.4,45.7,90.2,48.4,49.9
2016,11,9,14,51.6,44.6,76.6,51.6,54.3
2016,11,9,15,56.8,42.6,58.5,56.8,58.6
2016,11,9,16,61.7,40.6,45.4,61.7,62.1
2016,11,9,17,68.2,42.6,38.9,68.2,65.8
2016,11,9,18,72.7,49.6,43.5,75.9,68.6
2016,11,9,19,72.1,49.3,43.7,75.7,68.0
2016,11,9,20,74.7,49.1,39.8,76.4,68.6
2016,11,9,21,75.0,47.5,37.0,76.2,66.1
2016,11,9,22,70.9,47.3,42.4,75.3,62.7
2016,11,9,23,66.0,44.4,45.0,66.0,57.9
2016,11,10,0,60.1,43.3,53.4,60.1,54.0
2016,11,10,1,56.1,44.1,63.5,56.1,51.8
2016,11,10,2,53.4,42.6,66.3,53.4,49.7
2016,11,10,3,53.2,40.3,61.0,53.2,48.9
2016,11,10,4,49.8,43.5,78.6,49.8,47.7
2016,11,10,5,54.7,39.4,55.8,54.7,49.5
2016,11,10,6,55.8,38.3,51.4,55.8,49.9
2016,11,10,7,47.5,38.1,69.5,47.5,44.5
2016,11,10,8,44.6,39.2,81.0,44.6,43.0
2016,11,10,9,41.0,38.8,91.9,41.0,40.5
2016,11,10,10,41.5,39.7,93.2,41.5,41.1
2016,11,10,11,39.7,38.7,95.8,39.7,39.5
2016,11,10,12,38.5,38.1,98.6,38.5,38.5
2016,11,10,13,39.4,38.3,95.8,39.4,41.5
2016,11,10,14,48.4,42.8,80.7,48.4,51.6
2016,11,10,15,60.8,39.2,52.8,60.8,60.0
2016,11,10,16,60.3,38.8,44.5,60.3,60.7
2016,11,10,17,63.9,38.1,38.0,63.9,63.1
2016,11,10,18,67.3,37.4,32.7,67.3,64.9
2016,11,10,19,69.8,35.8,28.1,69.8,65.2
2016,11,10,20,72.3,32.4,22.4,72.7,63.5
2016,11,10,21,72.3,32.7,22.7,72.7,62.7
2016,11,10,22,69.8,35.2,27.5,69.8,59.2
2016,11,10,23,57.6,39.6,50.5,57.6,51.3
2016,11,11,0,53.4,39.6,58.9,53.4,48.7
2016,11,11,1,49.3,38.5,65.9,49.3,45.8
2016,11,11,2,45.7,36.9,70.9,45.7,43.0
2016,11,11,3,42.8,38.1,86.8,42.8,41.4
2016,11,11,4,41.5,37.9,93.1,41.5,40.5
2016,11,11,5,37.4,37.4,100.0,37.4,37.6
2016,11,11,6,36.5,35.6,100.0,36.5,36.4
2016,11,11,7,37.4,35.6,100.0,37.4,37.0
2016,11,11,8,35.6,34.2,100.0,35.6,35.2
2016,11,11,9,33.3,33.1,100.0,33.3,33.4
2016,11,11,10,32.4,32.2,100.0,32.4,32.5
2016,11,11,11,32.0,32.0,100.0,32.0,32.2
2016,11,11,12,32.0,32.0,100.0,32.0,32.2
2016,11,11,13,39.2,39.2,100.0,39.2,41.7
2016,11,11,14,42.8,42.8,100.0,42.8,48.0
2016,11,11,15,50.5,46.2,84.9,50.5,56.0
2016,11,11,16,59.4,35.4,40.2,59.4,59.3
2016,11,11,17,66.0,34.2,30.1,66.0,63.1
2016,11,11,18,69.1,34.2,27.0,69.1,63.9
2016,11,11,19,71.8,33.3,23.7,72.7,64.4
2016,11,11,20,71.6,34.3,24.9,72.9,63.4
2016,11,11,21,70.9,34.7,25.9,72.8,61.8
2016,11,11,22,68.0,34.9,28.8,68.0,57.8
2016,11,11,23,63.0,37.9,39.0,63.0,54.2
2016,11,12,0,61.2,39.7,44.6,61.2,53.6
2016,11,12,1,59.5,39.9,47.7,59.5,52.7
2016,11,12,2,57.6,40.8,53.1,57.6,51.7
2016,11,12,3,54.0,41.4,61.9,54.0,49.7
2016,11,12,4,50.2,42.6,74.9,50.2,47.7
2016,11,12,5,52.2,41.5,66.7,52.2,48.6
2016,11,12,6,52.7,41.9,66.3,52.7,49.0
2016,11,12,7,51.8,42.1,69.0,51.8,48.5
2016,11,12,8,49.6,43.3,78.6,49.6,47.5
2016,11,12,9,47.3,42.3,82.4,47.3,45.7
2016,11,12,10,46.2,42.8,87.7,46.2,45.2
2016,11,12,11,43.9,42.1,93.3,43.9,43.4
2016,11,12,12,45.3,41.5,86.4,45.3,44.2
2016,11,12,13,48.0,41.5,77.9,48.0,48.1
2016,11,12,14,58.6,38.8,47.2,58.6,55.4
2016,11,12,15,63.0,38.3,39.5,63.0,59.1
2016,11,12,16,66.6,38.5,35.0,66.6,61.1
2016,11,12,17,69.8,38.5,31.3,69.8,63.9
2016,11,12,18,71.6,38.1,28.9,73.7,64.5
2016,11,12,19,72.7,38.3,28.1,74.0,65.0
2016,11,12,20,72.3,37.8,27.8,73.8,63.2
2016,11,12,21,69.8,38.3,31.0,69.8,61.1
2016,11,12,22,67.8,39.4,34.7,67.8,58.4
2016,11,12,23,64.4,39.2,38.9,64.4,55.4
2016,11,13,0,62.6,39.4,41.8,62.6,54.4
2016,11,13,1,61.5,39.4,43.5,61.5,53.8
2016,11,13,2,60.3,39.7,46.1,60.3,53.1
2016,11,13,3,58.6,39.7,48.9,58.6,52.1
2016,11,13,4,58.6,39.4,48.2,58.6,52.0
2016,11,13,5,56.7,39.4,51.9,56.7,50.7
2016,11,13,6,52.0,41.2,66.2,52.0,48.4
2016,11,13,7,53.6,42.4,65.4,53.6,49.8
2016,11,13,8,56.1,40.1,54.4,56.1,50.6
2016,11,13,9,58.1,38.8,48.2,58.1,51.5
2016,11,13,10,57.4,37.0,46.0,57.4,50.6
2016,11,13,11,56.7,36.9,46.9,56.7,50.1
2016,11,13,12,55.4,37.0,49.5,55.4,49.3
2016,11,13,13,53.4,37.9,55.2,53.4,50.3
2016,11,13,14,57.2,36.9,46.0,57.2,54.6
2016,11,13,15,60.8,34.7,37.0,60.8,56.8
2016,11,13,16,61.9,35.1,36.1,61.9,58.8
2016,11,13,17,62.8,36.3,36.8,62.8,59.3
2016,11,13,18,63.9,36.9,36.2,63.9,60.3
2016,11,13,19,63.9,36.3,35.4,63.9,59.3
2016,11,13,20,63.5,36.5,36.1,63.5,58.6
2016,11,13,21,63.5,39.2,40.2,63.5,58.1
2016,11,13,22,61.3,41.7,47.9,61.3,55.5
2016,11,13,23,56.7,41.9,57.2,56.7,51.5
2016,11,14,0,50.5,41.7,71.3,50.5,47.6
2016,11,14,1,47.8,42.1,80.1,47.8,46.0
2016,11,14,2,48.4,42.8,80.7,48.4,46.6
2016,11,14,3,46.6,42.4,85.3,46.6,45.3
2016,11,14,4,46.8,43.3,87.7,46.8,45.7
2016,11,14,5,49.5,43.7,80.2,49.5,47.6
2016,11,14,6,49.1,44.8,84.8,49.1,47.7
2016,11,14,7,49.1,45.5,87.2,49.1,47.9
2016,11,14,8,48.9,45.7,88.4,48.9,47.9
2016,11,14,9,48.4,45.5,89.6,48.4,47.5
2016,11,14,10,45.0,44.6,100.0,45.0,45.0
2016,11,14,11,41.9,41.5,100.0,41.9,42.0
2016,11,14,12,41.0,41.0,100.0,41.0,41.2
2016,11,14,13,41.0,41.0,100.0,41.0,43.3
2016,11,14,14,47.7,46.4,95.3,47.7,52.3
2016,11,14,15,53.8,44.2,69.7,53.8,57.1
2016,11,14,16,58.5,45.0,60.3,58.5,61.3
2016,11,14,17,63.3,43.9,48.5,63.3,63.3
2016,11,14,18,68.0,42.1,38.3,68.0,64.8
2016,11,14,19,70.2,42.3,35.8,74.4,65.6
2016,11,14,20,70.9,40.3,32.3,74.1,63.4
2016,11,14,21,71.1,39.2,30.8,73.9,62.6
2016,11,14,22,69.1,41.0,35.4,69.1,59.8
2016,11,14,23,59.7,43.3,54.1,59.7,53.8
2016,11,15,0,53.1,43.5,69.6,53.1,49.7
2016,11,15,1,50.7,42.8,73.9,50.7,48.0
2016,11,15,2,48.6,42.8,80.2,48.6,46.7
2016,11,15,3,45.3,41.9,87.6,45.3,44.3
2016,11,15,4,43.0,41.2,93.2,43.0,42.5
2016,11,15,5,42.1,40.6,94.5,42.1,41.8
2016,11,15,6,42.3,41.7,100.0,42.3,42.3
2016,11,15,7,41.4,41.0,98.6,41.4,41.4
2016,11,15,8,40.1,39.9,100.0,40.1,40.2
2016,11,15,9,38.5,38.3,100.0,38.5,38.6
2016,11,15,10,37.4,36.9,100.0,37.4,37.2
2016,11,15,11,36.7,36.3,100.0,36.7,36.7
2016,11,15,12,36.1,36.0,100.0,36.1,36.3
2016,11,15,13,36.5,36.3,99.3,36.5,38.8
2016,11,15,14,44.1,42.3,93.3,44.1,48.5
2016,11,15,15,52.9,43.7,70.6,52.9,56.4
2016,11,15,16,62.2,40.1,43.6,62.2,61.9
2016,11,15,17,69.4,36.5,29.3,69.4,64.3
2016,11,15,18,71.8,37.2,27.7,73.5,66.2
2016,11,15,19,74.1,38.5,26.9,74.4,65.5
2016,11,15,20,72.5,39.7,29.9,74.2,64.3
2016,11,15,21,71.4,39.7,31.0,74.0,63.2
2016,11,15,22,69.3,40.5,34.4,69.3,59.9
2016,11,15,23,63.7,43.9,47.9,63.7,56.3
2016,11,16,0,58.6,43.0,55.5,58.6,53.0
2016,11,16,1,51.3,42.4,71.4,51.3,48.3
2016,11,16,2,51.3,42.3,70.9,51.3,48.2
2016,11,16,3,50.0,42.6,75.4,50.0,47.5
2016,11,16,4,48.0,42.3,80.1,48.0,46.2
2016,11,16,5,48.2,42.6,80.7,48.2,46.4
2016,11,16,6,45.5,42.8,90.1,45.5,44.7
2016,11,16,7,46.0,44.4,94.0,46.0,45.7
2016,11,16,8,44.8,44.1,97.3,44.8,44.7
2016,11,16,9,43.5,43.2,100.0,43.5,43.6
2016,11,16,10,41.9,41.7,100.0,41.9,42.0
2016,11,16,11,41.5,41.2,100.0,41.5,41.6
2016,11,16,12,39.6,39.4,99.3,39.6,39.7
2016,11,16,13,41.4,41.2,99.3,41.4,43.5
2016,11,16,14,50.2,46.9,88.4,50.2,53.8
2016,11,16,15,58.5,49.1,70.6,58.5,61.4
2016,11,16,16,64.6,50.2,59.0,64.6,66.5
2016,11,16,17,70.3,49.5,46.9,75.6,69.0
2016,11,16,18,72.7,48.0,40.9,75.6,70.6
2016,11,16,19,74.8,44.6,33.3,75.7,69.3
2016,11,16,20,76.1,43.9,31.0,76.1,68.2
2016,11,16,21,75.6,41.5,28.9,75.5,65.9
2016,11,16,22,74.1,42.3,31.2,75.1,63.2
2016,11,16,23,62.8,45.5,52.7,62.8,56.3
2016,11,17,0,57.9,45.7,63.2,57.9,53.4
2016,11,17,1,54.0,44.8,70.7,54.0,50.7
2016,11,17,2,49.6,43.7,79.7,49.6,47.7
2016,11,17,3,46.6,42.3,84.7,46.6,45.2
2016,11,17,4,46.0,43.5,90.8,46.0,45.3
2016,11,17,5,44.6,42.8,93.3,44.6,44.2
2016,11,17,6,42.8,41.0,100.0,42.8,42.4
2016,11,17,7,41.0,41.0,100.0,41.0,41.2
2016,11,17,8,39.2,39.2,100.0,39.2,39.4
2016,11,17,9,39.4,39.2,100.0,39.4,39.5
2016,11,17,10,37.6,37.4,100.0,37.6,37.6
2016,11,17,11,37.4,37.4,100.0,37.4,37.6
2016,11,17,12,37.4,37.4,100.0,37.4,37.6
2016,11,17,13,44.6,42.8,93.3,44.6,46.1
2016,11,17,14,46.4,44.6,93.3,46.4,50.6
2016,11,17,15,55.2,44.2,66.1,55.2,57.8
2016,11,17,16,65.7,44.4,45.6,65.7,65.1
2016,11,17,17,73.0,40.3,30.0,74.4,68.6
2016,11,17,18,76.8,38.5,24.5,75.5,70.1
2016,11,17,19,78.8,38.3,22.7,76.5,70.7
2016,11,17,20,80.8,37.9,21.0,77.7,69.8
2016,11,17,21,80.6,36.5,19.9,77.4,67.9
2016,11,17,22,77.4,38.7,24.2,75.8,64.2
2016,11,17,23,63.9,42.3,44.7,63.9,55.9
2016,11,18,0,57.7,42.1,55.4,57.7,52.2
2016,11,18,1,53.8,40.5,60.2,53.8,49.3
2016,11,18,2,51.1,41.2,68.5,51.1,47.8
2016,11,18,3,48.4,40.1,72.7,48.4,45.7
2016,11,18,4,45.9,42.8,88.9,45.9,45.0
2016,11,18,5,45.5,40.3,81.7,45.5,43.9
2016,11,18,6,43.9,40.1,86.3,43.9,42.8
2016,11,18,7,42.4,39.9,90.6,42.4,41.8
2016,11,18,8,41.0,39.2,93.8,41.0,40.6
2016,11,18,9,39.4,39.2,99.3,39.4,39.5
2016,11,18,10,39.2,39.2,100.0,39.2,39.4
2016,11,18,11,39.2,39.2,100.0,39.2,39.4
2016,11,18,12,39.2,37.4,100.0,39.2,38.8
2016,11,18,13,39.2,39.2,100.0,39.2,41.4
2016,11,18,14,46.9,43.9,88.9,46.9,50.7
2016,11,18,15,57.0,44.4,62.3,57.0,59.0
2016,11,18,16,66.4,46.9,49.0,66.4,66.3
2016,11,18,17,73.2,49.8,43.0,76.0,71.5
2016,11,18,18,76.8,49.5,37.5,77.3,72.3
2016,11,18,19,80.2,44.6,27.7,78.4,71.0
2016,11,18,20,81.3,43.9,26.0,79.0,71.4
2016,11,18,21,80.6,43.5,26.3,78.5,68.7
2016,11,18,22,78.3,43.0,27.8,77.0,65.8
2016,11,18,23,66.0,47.3,50.3,66.0,58.8
2016,11,19,0,59.9,46.4,60.5,59.9,54.9
2016,11,19,1,55.9,45.9,68.5,55.9,52.3
2016,11,19,2,49.1,44.1,82.5,49.1,47.5
2016,11,19,3,49.3,44.6,83.6,49.3,47.8
2016,11,19,4,48.6,45.5,89.0,48.6,47.6
2016,11,19,5,45.9,43.9,92.7,45.9,45.3
2016,11,19,6,46.6,44.6,92.7,46.6,46.1
2016,11,19,7,46.4,44.8,94.0,46.4,46.0
2016,11,19,8,46.4,45.5,96.6,46.4,46.3
2016,11,19,9,44.6,44.6,100.0,44.6,44.8
2016,11,19,10,46.4,46.4,100.0,46.4,46.6
2016,11,19,11,48.2,48.2,100.0,48.2,48.4
2016,11,19,12,48.2,48.2,100.0,48.2,48.4
2016,11,19,13,57.2,57.2,100.0,57.2,58.3
2016,11,19,14,59.0,57.2,98.0,59.0,61.3
2016,11,19,15,62.1,48.2,59.9,62.1,59.7
2016,11,19,16,63.9,42.4,45.0,63.9,59.8
2016,11,19,17,66.2,40.5,38.6,66.2,61.1
2016,11,19,18,66.2,32.9,28.8,66.2,59.0
2016,11,19,19,65.7,28.6,24.3,65.7,57.1
2016,11,19,20,64.2,22.1,19.5,64.2,54.3
2016,11,19,21,64.2,20.5,18.2,64.2,53.1
2016,11,19,22,61.9,18.7,18.3,61.9,50.3
2016,11,19,23,56.5,18.9,22.4,56.5,46.1
2016,11,20,0,54.5,18.3,23.6,54.5,44.6
2016,11,20,1,49.5,20.5,31.2,49.5,41.6
2016,11,20,2,41.5,21.0,43.3,41.5,36.2
2016,11,20,3,39.2,21.7,49.0,39.2,34.7
2016,11,20,4,37.4,22.3,53.8,37.4,33.5
2016,11,20,5,38.5,21.9,50.8,38.5,34.2
2016,11,20,6,33.8,23.9,66.5,33.8,31.3
2016,11,20,7,31.1,24.3,72.6,31.1,29.5
2016,11,20,8,30.4,27.1,86.0,30.4,29.6
2016,11,20,9,30.7,26.6,82.4,30.7,29.8
2016,11,20,10,30.0,26.2,83.8,30.0,29.2
2016,11,20,11,28.2,25.3,87.3,28.2,27.6
2016,11,20,12,27.3,24.4,87.3,27.3,26.7
2016,11,20,13,29.1,25.0,82.3,29.1,30.2
2016,11,20,14,40.6,25.9,55.1,40.6,39.9
2016,11,20,15,45.1,21.7,38.9,45.1,43.4
2016,11,20,16,49.8,18.7,28.5,49.8,46.8
2016,11,20,17,54.1,16.0,21.6,54.1,50.0
2016,11,20,18,57.4,13.5,17.2,57.4,51.0
2016,11,20,19,62.6,12.6,14.7,62.6,53.1
2016,11,20,20,62.4,5.7,10.1,62.4,51.8
2016,11,20,21,62.8,8.1,11.1,62.8,51.2
2016,11,20,22,60.3,7.7,11.9,60.3,47.9
2016,11,20,23,50.5,9.9,18.8,50.5,40.8
2016,11,21,0,44.8,10.6,24.2,44.8,36.9
2016,11,21,1,43.9,11.3,25.9,43.9,36.3
2016,11,21,2,42.4,11.8,28.0,42.4,35.3
2016,11,21,3,38.8,18.1,42.6,38.8,33.8
2016,11,21,4,35.4,17.4,47.3,35.4,31.2
2016,11,21,5,34.0,19.9,55.8,34.0,30.6
2016,11,21,6,32.5,20.5,60.5,32.5,29.7
2016,11,21,7,30.2,21.4,66.0,30.2,28.2
2016,11,21,8,30.2,20.3,62.6,30.2,28.0
2016,11,21,9,27.7,20.5,71.0,27.7,26.1
2016,11,21,10,27.1,20.7,73.5,27.1,25.8
2016,11,21,11,27.1,21.9,78.1,27.1,26.1
2016,11,21,12,26.8,22.3,80.8,26.8,25.9
2016,11,21,13,28.4,23.4,78.9,28.4,29.3
2016,11,21,14,41.7,19.2,39.8,41.7,40.0
2016,11,21,15,48.9,15.4,25.6,48.9,45.1
2016,11,21,16,54.5,11.3,17.3,54.5,49.5
2016,11,21,17,60.3,9.3,12.8,60.3,52.2
2016,11,21,18,63.5,1.2,7.9,63.5,53.5
2016,11,21,19,65.8,5.7,8.9,65.8,56.0
2016,11,21,20,66.6,8.6,9.9,66.6,54.9
2016,11,21,21,66.6,8.6,9.9,66.6,53.5
2016,11,21,22,64.6,9.1,10.9,64.6,51.0
2016,11,21,23,54.3,14.5,20.1,54.3,43.9
2016,11,22,0,46.9,19.2,32.6,46.9,39.6
2016,11,22,1,45.1,19.9,36.0,45.1,38.5
2016,11,22,2,39.6,21.0,46.8,39.6,34.8
2016,11,22,3,38.7,22.1,50.8,38.7,34.4
2016,11,22,4,37.2,21.7,52.9,37.2,33.3
2016,11,22,5,36.0,22.5,57.4,36.0,32.5
2016,11,22,6,31.6,23.5,68.4,31.6,29.7
2016,11,22,7,33.1,24.8,71.1,33.1,31.0
2016,11,22,8,31.1,25.5,77.1,31.1,29.8
2016,11,22,9,32.0,27.0,86.0,32.0,30.7
2016,11,22,10,30.4,25.9,81.0,30.4,29.4
2016,11,22,11,29.3,26.6,91.9,29.3,28.5
2016,11,22,12,28.4,26.6,91.9,28.4,28.1
2016,11,22,13,35.6,30.2,91.9,35.6,35.8
2016,11,22,14,39.6,30.7,70.2,39.6,41.6
2016,11,22,15,50.5,17.4,26.3,50.5,48.3
2016,11,22,16,56.1,18.1,22.0,56.1,53.3
2016,11,22,17,64.4,17.6,17.2,64.4,57.8
2016,11,22,18,65.5,14.7,13.5,65.5,59.1
2016,11,22,19,67.5,16.9,13.9,67.5,60.0
2016,11,22,20,68.4,16.2,13.0,68.4,59.1
2016,11,22,21,68.5,18.0,14.0,68.5,57.5
2016,11,22,22,63.9,20.7,18.5,63.9,52.4
2016,11,22,23,52.5,26.2,35.5,52.5,44.8
2016,11,23,2,40.5,25.5,54.6,40.5,36.4
2016,11,23,3,37.4,27.0,65.9,37.4,34.5
2016,11,23,4,38.7,26.6,64.5,38.7,35.2
2016,11,23,5,37.4,28.4,74.6,37.4,34.6
2016,11,23,6,37.4,28.4,74.6,37.4,35.0
2016,11,23,7,37.4,32.0,80.5,37.4,36.0
2016,11,23,8,37.0,30.2,75.9,37.0,35.2
2016,11,23,9,36.7,32.4,84.1,36.7,35.6
2016,11,23,10,36.5,32.2,84.1,36.5,35.5
2016,11,23,12,34.7,30.9,85.8,34.7,33.8
2016,11,23,13,34.9,31.8,88.4,34.9,36.0
2016,11,23,14,46.8,35.8,65.1,46.8,47.7
2016,11,23,15,62.6,39.2,48.1,62.6,58.7
2016,11,23,16,66.2,44.6,45.0,66.2,64.0
2016,11,23,17,69.1,46.9,44.5,69.1,66.2
2016,11,23,18,73.4,48.7,41.0,75.9,68.1
2016,11,23,19,74.3,48.9,40.0,76.2,70.9
2016,11,23,20,74.1,48.9,40.3,76.1,68.1
2016,11,23,21,74.1,47.5,38.1,75.9,66.0
2016,11,23,22,70.9,49.3,45.7,75.6,63.3
2016,11,23,23,64.2,48.9,57.0,64.2,58.3
2016,11,24,0,60.1,50.0,68.9,60.1,56.2
2016,11,24,1,56.8,50.0,77.5,56.8,54.3
2016,11,24,2,55.9,49.5,78.5,55.9,53.6
2016,11,24,3,54.0,49.5,84.5,54.0,52.4
2016,11,24,4,52.0,49.1,89.7,52.0,51.0
2016,11,24,5,51.1,48.2,89.7,51.1,50.2
2016,11,24,6,51.6,48.9,90.3,51.6,50.7
2016,11,24,7,51.8,48.7,89.1,51.8,50.8
2016,11,24,8,51.3,49.1,92.2,51.3,50.6
2016,11,24,9,52.7,50.2,91.0,52.7,51.9
2016,11,24,10,49.6,48.4,95.3,49.6,49.3
2016,11,24,11,49.6,49.6,100.0,49.6,49.8
2016,11,24,12,51.8,51.8,100.0,51.8,52.0
2016,11,24,13,55.4,53.6,95.4,55.4,55.9
2016,11,24,14,57.0,53.6,88.1,57.0,59.4
2016,11,24,15,65.1,59.0,80.2,65.1,68.2
2016,11,24,16,72.9,59.5,62.4,76.7,73.2
2016,11,24,17,75.4,58.6,55.3,77.8,74.2
2016,11,24,18,77.0,56.8,49.0,78.4,73.8
2016,11,24,19,77.7,56.8,47.8,78.8,75.1
2016,11,24,20,77.0,55.6,46.8,78.3,72.3
2016,11,24,21,77.7,55.2,45.0,78.6,71.7
2016,11,24,22,77.9,56.1,46.3,78.9,69.5
2016,11,24,23,69.6,57.2,72.3,69.6,64.1
2016,11,25,0,64.8,56.5,74.1,64.8,61.4
2016,11,25,1,62.6,56.7,80.6,62.6,60.2
2016,11,25,2,58.5,55.8,90.6,58.5,57.5
2016,11,25,3,56.3,55.4,100.0,56.3,56.1
2016,11,25,4,53.6,53.6,100.0,53.6,53.8
2016,11,25,5,54.3,54.1,99.3,54.3,54.4
2016,11,25,6,54.1,53.8,100.0,54.1,54.2
2016,11,25,7,51.4,51.4,100.0,51.4,51.6
2016,11,25,8,51.8,51.8,100.0,51.8,52.0
2016,11,25,9,52.2,52.2,100.0,52.2,52.3
2016,11,25,10,51.8,51.8,100.0,51.8,52.0
2016,11,25,11,51.8,51.8,100.0,51.8,52.0
2016,11,25,12,51.8,51.8,100.0,51.8,52.0
2016,11,25,13,51.8,51.8,100.0,51.8,53.4
2016,11,25,14,55.6,55.6,100.0,55.6,59.9
2016,11,25,15,61.7,61.7,100.0,61.7,67.8
2016,11,25,16,69.4,56.1,62.0,69.4,70.9
2016,11,25,17,73.4,53.4,48.9,76.5,70.5
2016,11,25,18,75.4,53.2,45.3,77.2,70.6
2016,11,25,19,76.1,52.9,43.7,77.4,71.6
2016,11,25,20,77.2,49.3,36.8,77.4,69.4
2016,11,25,21,76.8,46.8,33.8,76.8,67.3
2016,11,25,22,75.2,46.8,35.7,76.2,64.6
2016,11,25,23,68.5,46.2,44.1,68.5,59.9
2016,11,26,0,58.3,44.1,58.7,58.3,53.2
2016,11,26,1,54.7,45.5,70.8,54.7,51.4
2016,11,26,2,51.8,43.5,73.0,51.8,49.0
2016,11,26,3,53.2,41.5,64.0,53.2,49.3
2016,11,26,4,51.1,42.3,71.4,51.1,48.1
2016,11,26,5,50.4,43.0,75.4,50.4,47.9
2016,11,26,6,46.4,41.9,84.1,46.4,45.0
2016,11,26,8,41.2,41.0,100.0,41.2,41.2
2016,11,26,9,39.2,39.2,100.0,39.2,39.4
2016,11,26,10,39.2,39.2,100.0,39.2,39.4
2016,11,26,11,39.9,39.2,97.2,39.9,39.8
2016,11,26,12,40.8,38.8,92.5,40.8,40.4
2016,11,26,13,40.6,38.3,91.2,40.6,41.1
2016,11,26,14,45.0,39.0,79.4,45.0,45.9
2016,11,26,15,49.1,37.4,63.6,49.1,50.1
2016,11,26,16,53.1,34.7,49.2,53.1,52.6
2016,11,26,17,54.7,33.6,44.3,54.7,54.1
2016,11,26,18,58.6,32.7,37.0,58.6,56.3
2016,11,26,19,62.2,32.0,31.5,62.2,58.7
2016,11,26,20,64.0,30.4,27.7,64.0,57.1
2016,11,26,21,64.8,30.4,27.0,64.8,56.3
2016,11,26,22,62.4,30.4,29.3,62.4,52.9
2016,11,26,23,48.6,28.9,46.1,48.6,42.8
2016,11,27,0,47.7,32.7,55.6,47.7,43.2
2016,11,27,1,42.4,32.2,66.5,42.4,39.5
2016,11,27,2,36.5,29.3,74.7,36.5,34.6
2016,11,27,3,39.9,31.5,71.3,39.9,37.6
2016,11,27,4,37.2,32.2,81.7,37.2,35.9
2016,11,27,5,34.3,32.2,91.6,34.3,33.9
2016,11,27,6,32.7,30.7,92.3,32.7,32.3
2016,11,27,7,31.8,30.0,92.0,31.8,31.4
2016,11,27,8,30.2,30.2,100.0,30.2,30.4
2016,11,27,9,29.8,29.3,100.0,29.8,29.8
2016,11,27,10,29.1,28.8,100.0,29.1,29.2
2016,11,27,11,28.4,28.4,100.0,28.4,28.6
2016,11,27,12,28.4,27.7,98.3,28.4,28.1
2016,11,27,13,28.6,28.2,98.3,28.6,30.3
2016,11,27,14,37.8,35.1,89.8,37.8,41.4
2016,11,27,15,46.8,34.0,60.6,46.8,49.2
2016,11,27,16,57.7,34.2,40.5,57.7,55.6
2016,11,27,17,62.8,33.4,32.8,62.8,58.1
2016,11,27,18,65.1,32.4,28.9,65.1,60.6
2016,11,27,19,66.9,30.0,24.6,66.9,60.0
